,datasetID,occurrenceID,eventID,eventDate,occurrenceRemarks,decimalLongitude,decimalLatitude,verbatimDepth,scientificName,lifeStage,taxonID,scientificNameID,nomenclaturalCode,basisOfRecord,measurementType,measurementValue
906,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL6_7953,AMBON_Zooplankton_2017_BBL6_2017-08-21T14:36:00,2017-08-21T14:36:00,TWINRING_150UM_MICROSCOPY,-165.6285,69.8214,38,Aglantha digitale, ,117849,urn:lsid:marinespecies.org:taxname:117849,WoRMS,HumanObservation,Abundance_[#/m3],16.395
907,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL6_7318,AMBON_Zooplankton_2017_BBL6_2017-08-21T14:36:00,2017-08-21T14:36:00,TWINRING_150UM_MICROSCOPY,-165.6285,69.8214,38,Pseudocalanus, ,104165,urn:lsid:marinespecies.org:taxname:104165,WoRMS,HumanObservation,Abundance_[#/m3],344.30199999999996
908,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL6_7437,AMBON_Zooplankton_2017_BBL6_2017-08-21T14:36:00,2017-08-21T14:36:00,TWINRING_150UM_MICROSCOPY,-165.6285,69.8214,38,Centropages abdominalis, ,196774,urn:lsid:marinespecies.org:taxname:196774,WoRMS,HumanObservation,Abundance_[#/m3],448.139
909,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL6_7839,AMBON_Zooplankton_2017_BBL6_2017-08-21T14:36:00,2017-08-21T14:36:00,TWINRING_150UM_MICROSCOPY,-165.6285,69.8214,38,Calanus glacialis/marshallae, ,19677,urn:lsid:marinespecies.org:taxname:19677,WoRMS,HumanObservation,Abundance_[#/m3],4.27
910,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL6_4561,AMBON_Zooplankton_2017_BBL6_2017-08-21T14:36:00,2017-08-21T14:36:00,TWINRING_150UM_MICROSCOPY,-165.6285,69.8214,38,Polychaeta,larvae,883,urn:lsid:marinespecies.org:taxname:883,WoRMS,HumanObservation,Abundance_[#/m3],393.48800000000006
911,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL6_2861,AMBON_Zooplankton_2017_BBL6_2017-08-21T14:36:00,2017-08-21T14:36:00,TWINRING_150UM_MICROSCOPY,-165.6285,69.8214,38,Oithona similis, ,106656,urn:lsid:marinespecies.org:taxname:106656,WoRMS,HumanObservation,Abundance_[#/m3],2973.01
912,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL6_8517,AMBON_Zooplankton_2017_BBL6_2017-08-21T14:36:00,2017-08-21T14:36:00,TWINRING_150UM_MICROSCOPY,-165.6285,69.8214,38,Bivalvia, ,105,urn:lsid:marinespecies.org:taxname:105,WoRMS,HumanObservation,Abundance_[#/m3],12504.128999999999
913,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_4887,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Harpacticoida, ,1102,urn:lsid:marinespecies.org:taxname:1102,WoRMS,HumanObservation,Abundance_[#/m3],0.33
914,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_8991,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Limacina helicina, ,140223,urn:lsid:marinespecies.org:taxname:140223,WoRMS,HumanObservation,Abundance_[#/m3],0.33
915,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_9188,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Oikopleura, ,103367,urn:lsid:marinespecies.org:taxname:103367,WoRMS,HumanObservation,Abundance_[#/m3],0.33
916,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_3034,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Calanus glacialis/marshallae, ,19677,urn:lsid:marinespecies.org:taxname:19677,WoRMS,HumanObservation,Abundance_[#/m3],0.33
917,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_7448,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Cirripedia,nauplii,1082,urn:lsid:marinespecies.org:taxname:1082,WoRMS,HumanObservation,Abundance_[#/m3],1.649
918,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_3603,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Cyclopoida,nauplii,1101,urn:lsid:marinespecies.org:taxname:1101,WoRMS,HumanObservation,Abundance_[#/m3],0.659
919,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_4643,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Oithona setigera, ,106655,urn:lsid:marinespecies.org:taxname:106655,WoRMS,HumanObservation,Abundance_[#/m3],0.33
920,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_9445,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Cumacea, ,1137,urn:lsid:marinespecies.org:taxname:1137,WoRMS,HumanObservation,Abundance_[#/m3],0.08199999999999999
921,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_6676,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Gastropoda,larvae,101,urn:lsid:marinespecies.org:taxname:101,WoRMS,HumanObservation,Abundance_[#/m3],2.968
922,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_4617,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Ophiuroidea,larvae,123084,urn:lsid:marinespecies.org:taxname:123084,WoRMS,HumanObservation,Abundance_[#/m3],2.226
923,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_8591,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Oikopleura vanhoeffeni, ,103417,urn:lsid:marinespecies.org:taxname:103417,WoRMS,HumanObservation,Abundance_[#/m3],0.659
924,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_9475,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Pseudocalanus mimus, ,355067,urn:lsid:marinespecies.org:taxname:355067,WoRMS,HumanObservation,Abundance_[#/m3],0.33
925,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_4897,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Acartia longiremis, ,104257,urn:lsid:marinespecies.org:taxname:104257,WoRMS,HumanObservation,Abundance_[#/m3],0.659
926,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_3691,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Calanoida,nauplii,11,urn:lsid:marinespecies.org:taxname:11,WoRMS,HumanObservation,Abundance_[#/m3],5.276
927,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_1792,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Harpacticoida, ,1102,urn:lsid:marinespecies.org:taxname:1102,WoRMS,HumanObservation,Abundance_[#/m3],0.659
928,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_2285,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Obelia longissima, ,117389,urn:lsid:marinespecies.org:taxname:117389,WoRMS,HumanObservation,Abundance_[#/m3],0.08199999999999999
929,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_1678,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Echinodermata,bipinnaria,1806,urn:lsid:marinespecies.org:taxname:1806,WoRMS,HumanObservation,Abundance_[#/m3],1.649
930,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_7048,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Acartia, ,104108,urn:lsid:marinespecies.org:taxname:104108,WoRMS,HumanObservation,Abundance_[#/m3],3.627
931,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_4729,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Pseudocalanus, ,104165,urn:lsid:marinespecies.org:taxname:104165,WoRMS,HumanObservation,Abundance_[#/m3],14.508
932,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_5849,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Aglantha digitale, ,117849,urn:lsid:marinespecies.org:taxname:117849,WoRMS,HumanObservation,Abundance_[#/m3],8.902999999999999
933,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_8415,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Polychaeta,larvae,883,urn:lsid:marinespecies.org:taxname:883,WoRMS,HumanObservation,Abundance_[#/m3],3.627
934,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_7031,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Paguridae,zoea,106738,urn:lsid:marinespecies.org:taxname:106738,WoRMS,HumanObservation,Abundance_[#/m3],0.08199999999999999
935,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_7803,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Centropages abdominalis, ,196774,urn:lsid:marinespecies.org:taxname:196774,WoRMS,HumanObservation,Abundance_[#/m3],4.946000000000001
936,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_9599,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Gammaridae, ,101383,urn:lsid:marinespecies.org:taxname:101383,WoRMS,HumanObservation,Abundance_[#/m3],1.1540000000000001
937,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_3880,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Mertensia ovum, ,106377,urn:lsid:marinespecies.org:taxname:106377,WoRMS,HumanObservation,Abundance_[#/m3],0.165
938,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_1271,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Euphausiacea,furcilia,1128,urn:lsid:marinespecies.org:taxname:1128,WoRMS,HumanObservation,Abundance_[#/m3],0.41200000000000003
939,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_8828,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Brachyura,zoea,106673,urn:lsid:marinespecies.org:taxname:106673,WoRMS,HumanObservation,Abundance_[#/m3],0.41200000000000003
940,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_4847,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Hyperoche medusarum, ,103256,urn:lsid:marinespecies.org:taxname:103256,WoRMS,HumanObservation,Abundance_[#/m3],0.165
941,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_9119,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Fritillaria borealis, ,103375,urn:lsid:marinespecies.org:taxname:103375,WoRMS,HumanObservation,Abundance_[#/m3],168.821
942,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_4246,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Aglantha digitale, ,117849,urn:lsid:marinespecies.org:taxname:117849,WoRMS,HumanObservation,Abundance_[#/m3],0.08199999999999999
943,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_7675,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Bivalvia, ,105,urn:lsid:marinespecies.org:taxname:105,WoRMS,HumanObservation,Abundance_[#/m3],485.361
944,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_4418,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Euphausiacea,juvenile,1128,urn:lsid:marinespecies.org:taxname:1128,WoRMS,HumanObservation,Abundance_[#/m3],0.33
945,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_7499,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Parasagitta elegans, ,10544,urn:lsid:marinespecies.org:taxname:10544,WoRMS,HumanObservation,Abundance_[#/m3],5.111000000000001
946,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_7254,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Oithona similis, ,106656,urn:lsid:marinespecies.org:taxname:106656,WoRMS,HumanObservation,Abundance_[#/m3],216.30200000000002
947,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_8380,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Cirripedia,cyprid,1082,urn:lsid:marinespecies.org:taxname:1082,WoRMS,HumanObservation,Abundance_[#/m3],11.540999999999999
948,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_6335,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Melicertum octocostatum, ,117743,urn:lsid:marinespecies.org:taxname:117743,WoRMS,HumanObservation,Abundance_[#/m3],0.41200000000000003
949,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_1062,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Parasagitta elegans, ,10544,urn:lsid:marinespecies.org:taxname:10544,WoRMS,HumanObservation,Abundance_[#/m3],0.8240000000000001
950,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_2090,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Amphipoda, ,1135,urn:lsid:marinespecies.org:taxname:1135,WoRMS,HumanObservation,Abundance_[#/m3],0.165
951,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_1095,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Clione limacina, ,139178,urn:lsid:marinespecies.org:taxname:139178,WoRMS,HumanObservation,Abundance_[#/m3],0.165
952,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.6_5130,AMBON_Zooplankton_2017_ML6.6_2017-08-10T03:18:00,2017-08-10T03:18:00,TWINRING_150UM_MICROSCOPY,-161.9405,70.7258,39,Calanus glacialis/marshallae, ,19677,urn:lsid:marinespecies.org:taxname:19677,WoRMS,HumanObservation,Abundance_[#/m3],37.259
953,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_2578,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Isopoda, ,1131,urn:lsid:marinespecies.org:taxname:1131,WoRMS,HumanObservation,Abundance_[#/m3],0.799
954,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_1444,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Rotifera, ,1426,urn:lsid:marinespecies.org:taxname:1426,WoRMS,HumanObservation,Abundance_[#/m3],38.345
955,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_1819,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Limacina helicina, ,140223,urn:lsid:marinespecies.org:taxname:140223,WoRMS,HumanObservation,Abundance_[#/m3],0.799
956,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_3303,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Cirripedia,nauplii,1082,urn:lsid:marinespecies.org:taxname:1082,WoRMS,HumanObservation,Abundance_[#/m3],0.799
957,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_1085,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Cyclopoida,nauplii,1101,urn:lsid:marinespecies.org:taxname:1101,WoRMS,HumanObservation,Abundance_[#/m3],6.391
958,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_5416,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Harpacticoida, ,1102,urn:lsid:marinespecies.org:taxname:1102,WoRMS,HumanObservation,Abundance_[#/m3],0.39899999999999997
959,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_8081,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Calanus glacialis/marshallae, ,19677,urn:lsid:marinespecies.org:taxname:19677,WoRMS,HumanObservation,Abundance_[#/m3],0.39899999999999997
960,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_5020,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Caligidae, ,135513,urn:lsid:marinespecies.org:taxname:135513,WoRMS,HumanObservation,Abundance_[#/m3],0.799
961,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_8011,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Triconia borealis, ,128956,urn:lsid:marinespecies.org:taxname:128956,WoRMS,HumanObservation,Abundance_[#/m3],0.39899999999999997
962,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_5796,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Oithona setigera, ,106655,urn:lsid:marinespecies.org:taxname:106655,WoRMS,HumanObservation,Abundance_[#/m3],0.799
963,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_3394,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Eurytemora, ,10424,urn:lsid:marinespecies.org:taxname:10424,WoRMS,HumanObservation,Abundance_[#/m3],1.598
964,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_2381,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Eurytemora herdmani, ,15767,urn:lsid:marinespecies.org:taxname:15767,WoRMS,HumanObservation,Abundance_[#/m3],0.799
965,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_7682,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Acartia longiremis, ,104257,urn:lsid:marinespecies.org:taxname:104257,WoRMS,HumanObservation,Abundance_[#/m3],1.598
966,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_3584,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Pseudocalanus,male,104165,urn:lsid:marinespecies.org:taxname:104165,WoRMS,HumanObservation,Abundance_[#/m3],1.9969999999999999
967,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_9043,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Aglantha digitale, ,117849,urn:lsid:marinespecies.org:taxname:117849,WoRMS,HumanObservation,Abundance_[#/m3],2.397
968,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_5496,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Pseudocalanus mimus, ,355067,urn:lsid:marinespecies.org:taxname:355067,WoRMS,HumanObservation,Abundance_[#/m3],0.799
969,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_7689,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Pseudocalanus acuspes, ,104514,urn:lsid:marinespecies.org:taxname:104514,WoRMS,HumanObservation,Abundance_[#/m3],1.598
970,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_1891,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Acartia, ,104108,urn:lsid:marinespecies.org:taxname:104108,WoRMS,HumanObservation,Abundance_[#/m3],12.782
971,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_7153,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Pseudocalanus newmani, ,157679,urn:lsid:marinespecies.org:taxname:157679,WoRMS,HumanObservation,Abundance_[#/m3],4.394
972,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_7038,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Gastropoda,larvae,101,urn:lsid:marinespecies.org:taxname:101,WoRMS,HumanObservation,Abundance_[#/m3],51.126999999999995
973,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_4547,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Hyperoche medusarum, ,103256,urn:lsid:marinespecies.org:taxname:103256,WoRMS,HumanObservation,Abundance_[#/m3],0.1
974,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_2295,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Echinodermata,bipinnaria,1806,urn:lsid:marinespecies.org:taxname:1806,WoRMS,HumanObservation,Abundance_[#/m3],19.173
975,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_2448,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Clione limacina, ,139178,urn:lsid:marinespecies.org:taxname:139178,WoRMS,HumanObservation,Abundance_[#/m3],0.1
976,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_9365,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Echinodermata,larvae,1806,urn:lsid:marinespecies.org:taxname:1806,WoRMS,HumanObservation,Abundance_[#/m3],159.773
977,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_9400,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Ctenophora, ,1248,urn:lsid:marinespecies.org:taxname:1248,WoRMS,HumanObservation,Abundance_[#/m3],4.793
978,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_6803,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Centropages abdominalis, ,196774,urn:lsid:marinespecies.org:taxname:196774,WoRMS,HumanObservation,Abundance_[#/m3],18.374000000000002
979,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.2_7314,AMBON_Zooplankton_2017_ML5.2_2017-08-20T06:33:00,2017-08-20T06:33:00,TWINRING_150UM_MICROSCOPY,-165.6274,70.7718,39,Calanoida,nauplii,11,urn:lsid:marinespecies.org:taxname:11,WoRMS,HumanObservation,Abundance_[#/m3],146.991
