Cruise,Station No,Station Name,No of Grab,Latitude,Longitude,Date and Time,Gear Code,Gear Size,Depth,Abundance,Wet Weight,Carbon Biomass,Taxon Code,Species
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,10,63.282,5.37897,490532000000X,BUCCINIDAE (X)                        
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,10,0.028,0.00207,532804010100B,LEUCON NASICA                         
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,20,0.017,0.00126,532804010200B,LEUCON NASICOIDES                     
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,10,0.007,0.00052,532804030500B,EUDORELLOPSIS USCHAKOVI               
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,50,0.019,0.00141,532901000000B,TANAIDIDAE [TANAIDAE]                 
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,10,0.005,0.00037,533117020000B,GUERNEA SP.                           
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,50,0.081,0.00551,533126030100B,PROTOMEDEIA FASCIATA                  
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,10,0.004,0.0003,533137050000B,BATHYMEDON SP.                        
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,30,0.041,0.00303,533142030000B,HETEROPHOXUS SP.                      
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,40,0.009,0.00067,533143000000B,PLEUSTIDAE                            
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,320,0.181,0.01339,533148000000B,STENOTHOIDAE                          
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,20,0.054,0.004,533150030000B,SYRRHOE SP.                           
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,20,0.221,0.01635,533154080000B,MAERA SP.                             
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,60,0.539,0.03989,533154100500B,MELITA ALASKENSIS                     
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,60,0.78,0.05772,533174000000B,ATYLIDAE                              
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,30,0.059,0.00437,533198070000B,CAPRELLA SP.                          
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,30,0.886,0.04607,533311020000X,PAGURUS SP. (X)                       
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,10,0.056,0.00252,590101010100B,GOLFINGIA MARGARITACEA                
AMB15,26,ML4.1 ,1,70.892,-159.393,20150819,VV,0.1,26,10,0.092,0.00129,680309061100B,OPHIURA SARSI                         
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,6.988,0.42627,330300000000F,ANTHOZOA FRAGMENT                     
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,10,1.187,0.0819,480100000000F,POLYCHAETA FRAGMENT                   
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,80,0.392,0.02862,480101000000B,POLYNOIDAE                            
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,43.333,0.091,0.00664,480101030100B,ARCTEOBIA ANTICOSTIENISIS             
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,30,0.528,0.03854,480101240100B,PETTIBONESIA [MALMGRENIA] FURCOSETOSA 
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,86.667,0.091,0.00628,480105010100B,PHOLOE MINUTA                         
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,16.667,0.009,0.00062,480105010200B,PHOLOE ASSIMILIS                      
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,53.333,0.047,0.00409,480112020000B,ETEONE SP.                            
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,6.667,0.004,0.00035,480112020400B,ETEONE FLAVA                          
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,16.667,0.037,0.00322,480112020800B,ETEONE AURICANTA                      
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,110,0.278,0.01918,480122000000B,SYLLIDAE                              
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,16.667,0.048,0.00331,480122050000B,TYPOSYLLIS SP.                        
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,30,6.202,0.44654,480124010000B,NEPHTYS SP.                           
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.003,0.00022,48012401000JB,NEPHTYS JUVENILE                      
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,2.488,0.17914,480124010300B,NEPHTYS CAECA                         
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,6.667,0.051,0.00352,480125010100B,SPHAERODOIDIUM GRACILIS               
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.02,0.00138,480125020000B,SPHAERODOROPSIS SP.                   
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,6.667,0.006,0.00041,480127010200B,GLYCINDE WIRENII                      
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.003,0.00021,480127010300B,GLYCINDE ARMIGERA                     
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,30,4.949,0.46026,480130010000B,SCOLETOMA [LUMBRINERIS] SP.           
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,43.333,0.065,0.00396,480139030100B,SCOLOPLOS ARMIGER                     
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,43.333,0.131,0.00799,480139030200B,LEITOSCOLOPLOS PUGETTENSIS            
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.002,0.00014,480140020400B,ARICIDEA JEFFREYSEI                   
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.01,0.00069,480140020600B,ARICIDEA LOPEZI                       
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,10,0.01,0.00062,480141010000B,APISTOBRANCHUS SP.                    
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,26.667,0.01,0.00062,480141010100B,APISTOBRANCHUS TULLBERGI              
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,13.333,0.103,0.00711,480142040000B,POLYDORA SP.                          
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,33.333,0.043,0.00297,480142050000B,PRIONOSPIO SP.                        
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,13.333,0.014,0.00097,480142050200B,PRIONOSPIO CIRRIFERA                  
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,6.667,0.012,0.00083,480142050300B,PRIONOSPIO STEENSTRUPI                
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,626.667,0.312,0.02153,480149000000B,CIRRATULIDAE                          
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,10,0.002,0.00014,480150010000B,COSSURA SP.                           
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,36.667,0.065,0.00286,480152010200B,BRADA VILLOSA                         
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,1.971,0.08672,480152010400B,BRADA NUDA                            
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.033,0.00145,480152030000B,PHERUSA SP.                           
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,6.667,0.015,0.00103,480155010100B,SCALIBREGMA INFLATUM                  
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.063,0.00435,480158010000B,CAPITELLA SP.                         
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,96.667,0.072,0.00497,480158060100B,BARANTOLLA AMERICANA                  
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,6.667,0.041,0.00287,480161070200B,PETALOPROCTUS TENUIS                  
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.001,0.00008,480163010200B,IDANTHYRSUS ARMATUS                   
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,76.667,1.415,0.06368,480164020200B,PECTINARIA GRANULATA                  
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,6.667,0.239,0.01649,480165020800B,AMPHARETE ACUTIFRONS                  
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,83.333,0.154,0.01063,480165021100B,AMPHARETE FINMARCHICA                 
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,13.333,0.011,0.00076,480165021200B,AMPHARETE LINDSTROEMI                 
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.109,0.00752,480165040100B,LYSIPPE LABIATA                       
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,50,1.477,0.0901,480166000000B,TEREBELLIDAE                          
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,113.333,2.618,0.18064,480167010100B,TEREBELLIDES STROEMII                 
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,10,0.081,0.00608,480168020100B,EUCHONE ANALIS                        
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,10,0.148,0.00577,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.017,0.00032,490403020100B,NUCULANA PERNULA                      
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,10,2.481,0.06947,490407041100B,MUSCULUS GLACIALIS                    
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,10,0.019,0.00028,490411010000B,ASTARTE SP.                           
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,6.073,0.0911,490411010100B,ASTARTE BOREALIS                      
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,10,0.014,0.00039,490415020100B,AXINOPSIDA SERRICATA                  
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,210,0.345,0.00966,490418010400B,KURTIELLA PLANATA [MYSELLA PLANATA]   
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,6.667,3.533,0.09892,490421040100B,LIOCYMA FLUCTUOSA                     
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,13.333,0.165,0.00578,490424010000B,MACOMA CALCAREA                       
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,10,0.016,0.00045,490429000000B,HIATELLIDAE                           
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,10,0.014,0.00039,490433020100B,LYONSIA ARENOSA                       
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.371,0.01744,490441020100B,YOLDIA HYPERBOREA                     
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,23.333,0.025,0.00075,490506000000B,TROCHIDAE [SOLARIELLIDAE]             
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,2.358,0.18864,490525040200X,EUSPIRA PALLIDA [POLINICES PALLIDA] (X
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,6.667,0.067,0.00415,490540010000X,ADMETE SP (X)                         
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,6.667,0.009,0.00056,490549020000B,CYLICHNA SP.                          
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,46.667,0.054,0.004,532804010000B,LEUCON SP.                            
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,13.333,0.009,0.00067,532804010100B,LEUCON NASICA                         
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,16.667,0.014,0.00104,532804010200B,LEUCON NASICOIDES                     
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,6.667,0.015,0.00111,532804020000B,EUDORELLA SP.                         
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,10,0.012,0.00089,532804020200B,EUDORELLA PACIFICA                    
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.01,0.00074,532804030000B,EUDORELLOPSIS SP.                     
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.007,0.00052,532805010000B,DIASTYLIS SP.                         
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.002,0.00015,532805030100B,BRACHYDIASTYLIS RESIMA                
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,6.667,0.001,0.00007,532901000000B,TANAIDIDAE [TANAIDAE]                 
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.023,0.0017,533101020000B,ODIUS SP.                             
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.002,0.00015,533112010000B,APHERUSA SP.                          
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,6.667,0.002,0.00015,533117020000B,GUERNEA SP.                           
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.001,0.00007,533126020000B,PHOTIS SP.                            
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,46.667,0.099,0.00673,533126030000B,PROTOMEDEIA SP.                       
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.003,0.0002,533126030100B,PROTOMEDEIA FASCIATA                  
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,16.667,0.046,0.0034,533127020000B,ISCHYROCERUS SP.                      
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,43.333,0.035,0.00259,533137020000B,ACEROIDES SP.                         
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,53.333,0.047,0.00348,533137040000B,ARRHIS SP.                            
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,56.667,0.077,0.0057,533142030000B,HETEROPHOXUS SP.                      
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,140,0.173,0.0128,533142070000B,PARAPHOXUS SP.                        
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.002,0.00015,533143000000B,PLEUSTIDAE                            
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,50,0.558,0.04129,533143040000B,PLEUSTES SP.                          
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,333.333,3.167,0.23436,533154100000B,MELITA SP.                            
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,180,2.331,0.17249,533154100500B,MELITA ALASKENSIS                     
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,30,0.392,0.02901,533174000000B,ATYLIDAE                              
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,13.333,0.032,0.00237,533198070000B,CAPRELLA SP.                          
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.021,0.00109,533311020000X,PAGURUS SP. (X)                       
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,26.428,1.18926,590101010100B,GOLFINGIA MARGARITACEA                
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,13.333,0.069,0.00311,610101020200B,PRIAPULUS CAUDATUS                    
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,6.667,0.137,0.00137,680112040000X,LEPTASTERIAS SP. (X)                  
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,6.667,17.86,0.19646,680204020100B,STRONGYLOCENTROTUS DROEBACHIENSIS     
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,233.333,4.648,0.06507,680306010000B,OPHIOPHOLIS SP.                       
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,330,8.972,0.12561,680309061100B,OPHIURA SARSI                         
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,0.025,0.00052,680409010100B,ELPIDIA GRACIALIS                     
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,3.333,45.089,0.94687,680410010100B,CUCUMARIA CALCIGERA                   
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,70,321.942,7.72661,680412020000B,PSOLUS SP.                            
AMB15,27,ML4.2 ,4,70.932,-159.504,20150819,VV,0.1,44,6.667,0.08,0.00328,720304010000B,MOLGULA SP.                           
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,50.91,3.10551,330309000000F,ANTHOZOA (CORAL) FRAGMENT             
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,20,0.515,0.04789,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,5.027,0.34686,480100000000F,POLYCHAETA FRAGMENT                   
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.48,0.03504,480101030100B,ARCTEOBIA ANTICOSTIENISIS             
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,30,1.246,0.09096,480101180100B,ENIPO CHUCKCHI                        
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,20,0.024,0.00166,480105010100B,PHOLOE MINUTA                         
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,20,0.063,0.00548,480112020400B,ETEONE FLAVA                          
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,80,0.308,0.02125,480122050700B,TYPOSYLLIS FASCIATA                   
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,30,0.345,0.03209,480130010000B,SCOLETOMA [LUMBRINERIS] SP.           
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,40,0.177,0.0108,480139030100B,SCOLOPLOS ARMIGER                     
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,70,0.022,0.00152,480142050200B,PRIONOSPIO CIRRIFERA                  
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,130,0.033,0.00228,480149000000B,CIRRATULIDAE                          
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.013,0.00057,480152010200B,BRADA VILLOSA                         
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,60,0.133,0.00918,480158060100B,BARANTOLLA AMERICANA                  
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,50,16.044,1.12308,480161050000B,NICOMACHE SP.                         
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.1,0.007,480161090000B,PRAXILLELLA SP.                       
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,30,0.478,0.02151,480164020200B,PECTINARIA GRANULATA                  
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,100,4.906,0.33851,480165020800B,AMPHARETE ACUTIFRONS                  
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,30,0.235,0.01433,480166000000B,TEREBELLIDAE                          
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,20,1.098,0.07576,480167010100B,TEREBELLIDES STROEMII                 
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,20,1.15,0.08625,480168010200B,CHONE INFUNDIBULIFORMIS               
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.038,0.00262,480176010200B,DISOMA MULTISETOSUM                   
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,50,0.146,0.0092,490305010300B,AMICULA VESTITA                       
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,30,0.493,0.01923,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,60,0.192,0.00538,490407040100B,MUSCULUS NIGER                        
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,60,0.486,0.00729,490411010200B,ASTARTE ALASKENSIS                    
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,60,0.154,0.00431,490418010200B,KURTIELLA TUMIDA [MYSELLA TUMIDA]     
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,70,0.098,0.00274,490421050200B,NUTRICOLA TANTILLA                    
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.039,0.00137,490424010000B,MACOMA CALCAREA                       
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,20,13.75,0.8525,490540010000X,ADMETE SP (X)                         
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,3.947,0.29208,532700000000X,MYSIDACEA (X)                         
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.005,0.00037,532804010100B,LEUCON NASICA                         
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.011,0.00081,532804020400B,EUDORELLA TRUNCATULA                  
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.007,0.00052,532804030500B,EUDORELLOPSIS USCHAKOVI               
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.074,0.00548,532805010800B,DIASTYLIS GOODSIRI                    
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,30,0.086,0.00636,532805011800B,DIASTYLIS SCORPIOIDES                 
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.012,0.00089,532807010800B,CAMPYLASPIS AFFINIS                   
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.006,0.00044,532901000000B,TANAIDIDAE [TANAIDAE]                 
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,30,1.399,0.10353,533000000000B,ISOPODA                               
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.44,0.03256,533100000000F,AMPHIPODA FRAGMENT                    
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,190,3.747,0.2548,533102020000B,BYBLIS SP.                            
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,20,0.054,0.004,533112010000B,APHERUSA SP.                          
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.024,0.00158,533115020000B,COROPHIUM SP.                         
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,20,0.009,0.00067,533117020000B,GUERNEA SP.                           
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.007,0.00048,533126020000B,PHOTIS SP.                            
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,100,0.14,0.00952,533126030000B,PROTOMEDEIA SP.                       
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,20,0.023,0.0017,533137040000B,ARRHIS SP.                            
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.024,0.00178,533137080000B,MONOCULODES SP.                       
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.023,0.0017,533142070000B,PARAPHOXUS SP.                        
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,170,0.35,0.0259,533148000000B,STENOTHOIDAE                          
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.088,0.00651,533150030000B,SYRRHOE SP.                           
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,10,0.045,0.00333,533150050000B,TIRON SP.                             
AMB15,28,ML4.3 ,1,71.063,-159.882,20150819,VV,0.1,56,30,0.609,0.04507,533154100500B,MELITA ALASKENSIS                     
