Cruise,locationID,samplingProtocol,Haul,scientificName,LengthClass10mm,TotalLength,Weight,Count
AMBON15,DBO3.7,PSBTA,2,Gymnocanthus tricuspis,,85,,1
AMBON15,DBO3.7,PSBTA,2,Gymnocanthus tricuspis,,87,,1
AMBON15,DBO3.7,PSBTA,2,Gymnocanthus tricuspis,,84,,1
AMBON15,DBO3.7,PSBTA,2,Hippoglossoides robustus,,108,,1
AMBON15,DBO3.7,PSBTA,2,Liparis gibbus,,91,,1
AMBON15,DBO3.7,PSBTA,2,Liparis gibbus,,165,,1
AMBON15,DBO3.7,PSBTA,2,Liparis sp.,,27,,1
AMBON15,DBO3.7,PSBTA,2,Liparis tunicatus,,82,,1
AMBON15,DBO3.7,PSBTA,2,Liparis tunicatus,,135,,1
AMBON15,DBO3.7,PSBTA,2,Lumpenus fabricii,,97,,1
AMBON15,DBO3.7,PSBTA,2,Lumpenus fabricii,,101,,1
AMBON15,DBO3.7,PSBTA,2,Lumpenus fabricii,,149,,1
AMBON15,DBO3.7,PSBTA,2,Myoxocephalus scorpius,,99,,1
AMBON15,DBO3.8,PSBTA,1,Gymnocanthus tricuspis,,72,,1
AMBON15,DBO3.8,PSBTA,1,Gymnocanthus tricuspis,,75,,1
AMBON15,DBO3.8,PSBTA,1,Gymnocanthus tricuspis,,78,,1
AMBON15,DBO3.8,PSBTA,1,Gymnocanthus tricuspis,,86,,1
AMBON15,DBO3.8,PSBTA,1,Gymnocanthus tricuspis,,84,,1
AMBON15,DBO3.8,PSBTA,1,Gymnocanthus tricuspis,,88,,1
AMBON15,DBO3.8,PSBTA,1,Gymnocanthus tricuspis,,89,,1
AMBON15,DBO3.8,PSBTA,1,Gymnocanthus tricuspis,,86,,1
AMBON15,DBO3.8,PSBTA,1,Gymnocanthus tricuspis,,87,,1
AMBON15,DBO3.8,PSBTA,1,Gymnocanthus tricuspis,,93,,1
AMBON15,DBO3.8,PSBTA,1,Gymnocanthus tricuspis,,140,,1
AMBON15,DBO3.8,PSBTA,1,Hippoglossoides robustus,,129,,1
AMBON15,DBO3.8,PSBTA,1,Hippoglossoides robustus,,128,,1
AMBON15,DBO3.8,PSBTA,1,Hippoglossoides robustus,,141,,1
AMBON15,DBO3.8,PSBTA,1,Liparis sp.,,27,,1
AMBON15,DBO3.8,PSBTA,1,Liparis sp.,,94,,1
AMBON15,DBO3.8,PSBTA,1,Liparis sp.,,107,,1
AMBON15,DBO3.8,PSBTA,1,Lumpenus fabricii,,97,,1
AMBON15,DBO3.8,PSBTA,1,Lumpenus fabricii,,91,,1
AMBON15,DBO3.8,PSBTA,1,Lumpenus fabricii,,105,,1
AMBON15,DBO3.8,PSBTA,1,Lumpenus fabricii,,103,,1
AMBON15,DBO3.8,PSBTA,1,Lumpenus fabricii,,154,,1
AMBON15,DBO3.8,PSBTA,1,Lumpenus fabricii,,159,,1
AMBON15,DBO3.8,PSBTA,1,Lumpenus fabricii,,162,,1
AMBON15,DBO3.8,PSBTA,1,Lumpenus fabricii,,164,,1
AMBON15,DBO3.8,PSBTA,1,Lumpenus fabricii,,182,,1
AMBON15,ML1.1,PSBTA,75,Boreogadus saida,,58,,1
AMBON15,ML1.1,PSBTA,75,Boreogadus saida,,35,,1
AMBON15,ML1.1,PSBTA,75,Eleginus gracilis,,44,,1
AMBON15,ML1.1,PSBTA,75,Eleginus gracilis,,45,,1
AMBON15,ML1.1,PSBTA,75,Eleginus gracilis,,50,,1
AMBON15,ML1.1,PSBTA,75,Eleginus gracilis,,44,,1
AMBON15,ML1.1,PSBTA,75,Eleginus gracilis,,50,,1
AMBON15,ML1.1,PSBTA,75,Eleginus gracilis,,57,,1
AMBON15,ML1.1,PSBTA,75,Gymnocanthus tricuspis,,36,,1
AMBON15,ML1.1,PSBTA,75,Limanda sp.,,59,,1
AMBON15,ML1.1,PSBTA,75,Limanda sp.,,105,,1
AMBON15,ML1.1,PSBTA,75,Liparis tunicatus,,88,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,67,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,66,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,64,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,62,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,64,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,156,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,57,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,60,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,60,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,60,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,57,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,93,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,100,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,99,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,97,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,99,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,85,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,86,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,87,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,86,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,88,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,110,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,101,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,104,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,109,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,115,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,111,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,79,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,72,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,72,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,65,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,62,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,70,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,63,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,61,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,64,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,70,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,70,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,62,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,70,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,64,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,63,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,61,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,57,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,60,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,98,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,100,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,98,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,91,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,96,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,99,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,97,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,98,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,100,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,93,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,84,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,90,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,88,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,85,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,85,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,89,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,83,,1
AMBON15,ML1.1,PSBTA,75,Lumpenus fabricii,,88,,1
AMBON15,ML1.1,PSBTA,75,Myoxocephalus scorpius,,54,,1
AMBON15,ML1.1,PSBTA,75,Myoxocephalus scorpius,,56,,1
AMBON15,ML1.1,PSBTA,75,Myoxocephalus scorpius,,40,,1
AMBON15,ML1.11,PSBTA,65,Ammodytes hexapterus,,34,,1
AMBON15,ML1.11,PSBTA,65,Anisarchus medius,,99,,1
AMBON15,ML1.11,PSBTA,65,Anisarchus medius,,96,,1
AMBON15,ML1.11,PSBTA,65,Aspidophoroides olrikii,,55,,1
AMBON15,ML1.11,PSBTA,65,Aspidophoroides olrikii,,46,,1
AMBON15,ML1.11,PSBTA,65,Boreogadus saida,,55,,1
AMBON15,ML1.11,PSBTA,65,Boreogadus saida,,32,,1
AMBON15,ML1.11,PSBTA,65,Gymnocanthus tricuspis,,81,,1
AMBON15,ML1.11,PSBTA,65,Gymnocanthus tricuspis,,60,,1
AMBON15,ML1.11,PSBTA,65,Gymnocanthus tricuspis,,75,,1
AMBON15,ML1.11,PSBTA,65,Gymnocanthus tricuspis,,40,,1
AMBON15,ML1.11,PSBTA,65,Gymnocanthus tricuspis,,38,,1
AMBON15,ML1.11,PSBTA,65,Gymnocanthus tricuspis,,37,,1
AMBON15,ML1.11,PSBTA,65,Gymnocanthus tricuspis,,40,,1
AMBON15,ML1.11,PSBTA,65,Gymnocanthus tricuspis,,40,,1
AMBON15,ML1.11,PSBTA,65,Gymnocanthus tricuspis,,40,,1
AMBON15,ML1.11,PSBTA,65,Gymnocanthus tricuspis,,64,,1
AMBON15,ML1.11,PSBTA,65,Gymnocanthus tricuspis,,44,,1
AMBON15,ML1.11,PSBTA,65,Gymnocanthus tricuspis,,43,,1
AMBON15,ML1.11,PSBTA,65,Gymnocanthus tricuspis,,42,,1
AMBON15,ML1.11,PSBTA,65,Gymnocanthus tricuspis,,41,,1
AMBON15,ML1.11,PSBTA,65,Gymnocanthus tricuspis,,45,,1
AMBON15,ML1.11,PSBTA,65,Liparis gibbus,,117,,1
AMBON15,ML1.11,PSBTA,65,Liparis sp.,,27,,1
AMBON15,ML1.11,PSBTA,65,Liparis sp.,,36,,1
AMBON15,ML1.11,PSBTA,65,Liparis sp.,,33,,1
AMBON15,ML1.11,PSBTA,65,Liparis sp.,,36,,1
AMBON15,ML1.11,PSBTA,65,Liparis sp.,,35,,1
AMBON15,ML1.11,PSBTA,65,Liparis sp.,,39,,1
AMBON15,ML1.11,PSBTA,65,Liparis sp.,,36,,1
AMBON15,ML1.11,PSBTA,65,Lumpenus fabricii,,62,,1
AMBON15,ML1.11,PSBTA,65,Lumpenus fabricii,,115,,1
AMBON15,ML1.11,PSBTA,65,Lumpenus fabricii,,76,,1
AMBON15,ML1.11,PSBTA,65,Lumpenus fabricii,,75,,1
AMBON15,ML1.11,PSBTA,65,Lumpenus fabricii,,78,,1
AMBON15,ML1.11,PSBTA,65,Lumpenus fabricii,,82,,1
AMBON15,ML1.11,PSBTA,65,Lycodes mucosus,,75,,1
AMBON15,ML1.11,PSBTA,65,Myoxocephalus scorpius,,50,,1
AMBON15,ML1.11,PSBTA,65,Triglops pingelii,,44,,1
AMBON15,ML1.12,PSBTA,64,Anisarchus medius,,69,,1
AMBON15,ML1.12,PSBTA,64,Anisarchus medius,,95,,1
AMBON15,ML1.12,PSBTA,64,Aspidophoroides olrikii,,48,,1
AMBON15,ML1.12,PSBTA,64,Boreogadus saida,,48,,1
AMBON15,ML1.12,PSBTA,64,Boreogadus saida,,44,,1
AMBON15,ML1.12,PSBTA,64,Gymnocanthus tricuspis,,38,,1
AMBON15,ML1.12,PSBTA,64,Gymnocanthus tricuspis,,40,,1
AMBON15,ML1.12,PSBTA,64,Gymnocanthus tricuspis,,39,,1
AMBON15,ML1.12,PSBTA,64,Gymnocanthus tricuspis,,39,,1
AMBON15,ML1.12,PSBTA,64,Gymnocanthus tricuspis,,32,,1
AMBON15,ML1.12,PSBTA,64,Gymnocanthus tricuspis,,41,,1
AMBON15,ML1.12,PSBTA,64,Gymnocanthus tricuspis,,44,,1
AMBON15,ML1.12,PSBTA,64,Gymnocanthus tricuspis,,41,,1
AMBON15,ML1.12,PSBTA,64,Hippoglossoides robustus,,49,,1
AMBON15,ML1.12,PSBTA,64,Liparis sp.,,33,,1
AMBON15,ML1.12,PSBTA,64,Liparis sp.,,40,,1
AMBON15,ML1.12,PSBTA,64,Liparis sp.,,35,,1
AMBON15,ML1.12,PSBTA,64,Liparis sp.,,33,,1
AMBON15,ML1.12,PSBTA,64,Liparis sp.,,38,,1
AMBON15,ML1.12,PSBTA,64,Liparis sp.,,37,,1
AMBON15,ML1.12,PSBTA,64,Liparis sp.,,39,,1
AMBON15,ML1.12,PSBTA,64,Liparis sp.,,35,,1
AMBON15,ML1.12,PSBTA,64,Liparis sp.,,36,,1
AMBON15,ML1.12,PSBTA,64,Liparis sp.,,34,,1
AMBON15,ML1.12,PSBTA,64,Liparis sp.,,40,,1
AMBON15,ML1.12,PSBTA,64,Liparis sp.,,42,,1
AMBON15,ML1.12,PSBTA,64,Liparis sp.,,27,,1
AMBON15,ML1.12,PSBTA,64,Lumpenus fabricii,,76,,1
AMBON15,ML1.12,PSBTA,64,Lumpenus fabricii,,66,,1
AMBON15,ML1.12,PSBTA,64,Nautichthys pribilovius,,25,,1
AMBON15,ML1.12,PSBTA,64,Pleuronectidae,,35,,1
AMBON15,ML1.13,PSBTA,62,Aspidophoroides olrikii,,55,,1
AMBON15,ML1.13,PSBTA,62,Aspidophoroides olrikii,,58,,1
AMBON15,ML1.13,PSBTA,62,Aspidophoroides olrikii,,47,,1
AMBON15,ML1.13,PSBTA,62,Lumpenus fabricii,,92,,1
AMBON15,ML1.13,PSBTA,62,Lumpenus fabricii,,100,,1
AMBON15,ML1.13,PSBTA,62,Lycodes raridens,,44,,1
AMBON15,ML1.13,PSBTA,62,Lycodes raridens,,41,,1
AMBON15,ML1.13,PSBTA,62,Lycodes raridens,,43,,1
AMBON15,ML1.13,PSBTA,62,Lycodes raridens,,41,,1
AMBON15,ML1.13,PSBTA,63,Ammodytes hexapterus,,60,,1
AMBON15,ML1.13,PSBTA,63,Anisarchus medius,,105,,1
AMBON15,ML1.13,PSBTA,63,Anisarchus medius,,105,,1
AMBON15,ML1.13,PSBTA,63,Anisarchus medius,,109,,1
AMBON15,ML1.13,PSBTA,63,Anisarchus medius,,105,,1
AMBON15,ML1.13,PSBTA,63,Anisarchus medius,,87,,1
AMBON15,ML1.13,PSBTA,63,Anisarchus medius,,81,,1
AMBON15,ML1.13,PSBTA,63,Anisarchus medius,,114,,1
AMBON15,ML1.13,PSBTA,63,Anisarchus medius,,135,,1
AMBON15,ML1.13,PSBTA,63,Anisarchus medius,,67,,1
AMBON15,ML1.13,PSBTA,63,Anisarchus medius,,93,,1
AMBON15,ML1.13,PSBTA,63,Aspidophoroides olrikii,,40,,1
AMBON15,ML1.13,PSBTA,63,Boreogadus saida,,51,,1
AMBON15,ML1.13,PSBTA,63,Boreogadus saida,,51,,1
AMBON15,ML1.13,PSBTA,63,Boreogadus saida,,48,,1
AMBON15,ML1.13,PSBTA,63,Boreogadus saida,,46,,1
AMBON15,ML1.13,PSBTA,63,Boreogadus saida,,47,,1
AMBON15,ML1.13,PSBTA,63,Boreogadus saida,,,,1
AMBON15,ML1.13,PSBTA,63,Eleginus gracilis,,53,,1
AMBON15,ML1.13,PSBTA,63,Gymnocanthus tricuspis,,75,,1
AMBON15,ML1.13,PSBTA,63,Gymnocanthus tricuspis,,40,,1
AMBON15,ML1.13,PSBTA,63,Gymnocanthus tricuspis,,40,,1
AMBON15,ML1.13,PSBTA,63,Hippoglossoides robustus,,101,,1
AMBON15,ML1.13,PSBTA,63,Hippoglossoides robustus,,106,,1
AMBON15,ML1.13,PSBTA,63,Hippoglossoides robustus,,54,,1
AMBON15,ML1.13,PSBTA,63,Hippoglossoides robustus,,54,,1
AMBON15,ML1.13,PSBTA,63,Hippoglossoides robustus,,46,,1
AMBON15,ML1.13,PSBTA,63,Liparis gibbus,,122,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,39,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,40,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,37,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,36,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,36,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,42,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,45,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,27,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,36,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,39,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,38,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,37,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,34,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,37,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,39,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,35,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,38,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,37,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,37,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,37,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,39,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,36,,1
AMBON15,ML1.13,PSBTA,63,Liparis sp.,,35,,1
AMBON15,ML1.13,PSBTA,63,Lumpenus fabricii,,77,,1
AMBON15,ML1.13,PSBTA,63,Lumpenus fabricii,,,,1
AMBON15,ML1.13,PSBTA,63,Myoxocephalus scorpius,,51,,1
AMBON15,ML1.13,PSBTA,63,Nautichthys pribilovius,,28,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,98,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,96,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,100,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,93,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,98,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,94,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,100,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,97,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,100,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,100,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,103,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,110,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,105,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,108,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,104,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,103,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,112,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,110,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,110,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,110,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,114,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,119,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,115,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,115,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,120,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,112,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,116,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,117,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,112,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,114,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,87,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,82,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,81,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,133,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,133,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,122,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,122,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,130,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,76,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,73,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,64,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,65,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,56,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,95,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,105,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,105,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,104,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,110,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,109,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,108,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,111,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,104,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,110,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,105,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,113,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,113,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,115,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,118,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,120,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,118,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,116,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,116,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,113,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,116,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,113,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,116,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,114,,1
AMBON15,ML1.2,PSBTA,74,Ammodytes hexapterus,,115,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,109,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,109,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,109,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,114,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,40,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,36,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,60,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,59,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,58,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,57,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,54,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,55,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,52,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,57,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,60,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,52,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,57,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,58,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,51,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,60,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,60,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,60,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,70,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,64,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,62,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,64,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,63,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,69,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,68,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,69,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,64,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,65,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,62,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,63,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,67,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,67,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,63,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,64,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,69,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,66,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,63,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,65,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,75,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,71,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,71,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,47,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,50,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,42,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,42,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,43,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,47,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,48,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,49,,1
AMBON15,ML1.2,PSBTA,74,Boreogadus saida,,43,,1
AMBON15,ML1.2,PSBTA,74,Eleginus gracilis,,39,,1
AMBON15,ML1.2,PSBTA,74,Eleginus gracilis,,31,,1
AMBON15,ML1.2,PSBTA,74,Eleginus gracilis,,40,,1
AMBON15,ML1.2,PSBTA,74,Eleginus gracilis,,35,,1
AMBON15,ML1.2,PSBTA,74,Eleginus gracilis,,38,,1
AMBON15,ML1.2,PSBTA,74,Eleginus gracilis,,34,,1
